118474,IDFC Asset Management Company Limited,IDFC Arbitrage Fund,Direct,Growth,Open Ended,Hybrid Scheme,Arbitrage Fund,118474,Arbitrage Fund,INF194K01Y60
118481,IDFC Asset Management Company Limited,IDFC STERLING VALUE FUND,Direct,Growth,Open Ended,Equity Scheme,Value Fund,118481,Value Fund,INF194K01Z85
118477,IDFC Asset Management Company Limited,IDFC EQUITY SAVINGS FUND,Direct,Growth,Open Ended,Hybrid Scheme,Equity Savings,118477,Equity Savings,INF194K01Z02
119597,Sundaram Asset Management Company Limited,Sundaram Financial Services Opportunities Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,119597,Sectoral/ Thematic,INF903J01NB8
119369,BOI AXA Investment Managers Private Limited,BOI AXA Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,119369,Liquid Fund,INF761K01785
119379,BOI AXA Investment Managers Private Limited,BOI AXA Ultra Short Duration Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,119379,Ultra Short Duration Fund,INF761K01892
120834,quant Money Managers Limited,Quant Focused Fund,Direct,Growth,Open Ended,Equity Scheme,Focussed Fund,120834,Focussed Fund,INF966L01853
120244,ICICI Prudential Asset Management Company Limited,ICICI Prudential Banking & Financial Services Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,120244,Sectoral/ Thematic,INF109K013J1
121034,UTI Asset Management Company Ltd,UTI - FIIF Sr-2 Quarterly Interval Plan IV,Direct,Growth,Close Ended,Undefined,Income,121034,Income,INF789F01WO3
120373,Sahara Asset Management Company Private Limited,SAHARA BANKING & FINANCIAL SERVICES FUND,Direct,Growth,Open Ended,Undefined,Growth,120373,Growth,INF515L01AJ6
120492,JM Financial Asset Management Limited,JM Multicap Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,120492,Multi Cap Fund,INF192K01CC7
121182,UTI Asset Management Company Ltd,UTI - FIIF Sr-2 Quarterly Interval Plan V,Direct,Growth,Close Ended,Undefined,Income,121182,Income,INF789F01WR6
133265,Nippon Life India Asset Management Limited,Nippon India Gilt Securities Fund-,Direct,Growth,Open Ended,Debt Scheme,Gilt Fund,133265,Gilt Fund,INF204KA1YV2
118672,Nippon Life India Asset Management Limited,Nippon India Gilt Securities Fund-,Direct,Growth,Open Ended,Debt Scheme,Gilt Fund,118672,Gilt Fund,INF204K01XP8
120619,ICICI Prudential Asset Management Company Limited,ICICI Prudential Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Medium to Long Duration Fund,120619,Medium to Long Duration Fund,INF109K01V83
120843,quant Money Managers Limited,Quant Consumption Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,120843,Sectoral/ Thematic,INF966L01911
121722,UTI Asset Management Company Ltd,UTI - FIIF Sr-2 Quarterly Interval Plan VI,Direct,Growth,Close Ended,Undefined,Income,121722,Income,INF789F01WU0
120661,ICICI Prudential Asset Management Company Limited,ICICI Prudential Interval Fund V - Monthly Interval Plan A,Direct,Growth,Open Ended,Undefined,Income,120661,Income,INF109K01N26
120623,ICICI Prudential Asset Management Company Limited,ICICI Prudential Interval Fund IV - Quarterly Interval Plan B,Direct,Growth,Open Ended,Undefined,Income,120623,Income,INF109K01N42
120877,UTI Asset Management Company Ltd,UTI - FIIF Sr-2 Quarterly Interval Plan VII,Direct,Growth,Close Ended,Undefined,Income,120877,Income,INF789F01VK3
119350,BOI AXA Investment Managers Private Limited,BOI AXA LARGE & MID CAP EQUITY FUND,Direct,Growth,Open Ended,Equity Scheme,Large & Mid Cap Fund,119350,Large & Mid Cap Fund,INF761K01652
119576,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,119576,Sectoral/ Thematic,INF209K01VL0
119441,Principal Asset Management Pvt. Ltd.,Principal Emerging Bluechip Fund,Direct,Growth,Open Ended,Equity Scheme,Large & Mid Cap Fund,119441,Large & Mid Cap Fund,INF173K01EG4
118416,IDFC Asset Management Company Limited,IDFC Dynamic Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,118416,Dynamic Bond,INF194K01N63
118464,IDFC Asset Management Company Limited,IDFC GSF Investment Plan,Direct,Growth,Open Ended,Debt Scheme,Gilt Fund,118464,Gilt Fund,INF194K01Q29
111549,Quantum Asset Management Company Private Limited,Quantum Tax Saving Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,111549,ELSS,INF082J01069
118473,IDFC Asset Management Company Limited,IDFC Tax Advantage (ELSS) Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,118473,ELSS,INF194K01Y29
119382,BOI AXA Investment Managers Private Limited,BOI AXA Short Term Income Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,119382,Short Duration Fund,INF761K01736
120760,UTI Asset Management Company Ltd,UTI - Multi Asset Fund,Direct,Growth,Open Ended,Hybrid Scheme,Multi Asset Allocation,120760,Multi Asset Allocation,INF789F01VE6
118620,Edelweiss Asset Management Limited,Edelweiss Long Term Equity Fund (Tax Savings),Direct,Growth,Open Ended,Equity Scheme,ELSS,118620,ELSS,INF754K01CA8
118859,Mirae Asset Investment Managers (India) Pvt. Ltd.,MIRAE ASSET CASH MANAGEMENT FUND,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,118859,Liquid Fund,INF769K01CM1
119351,BOI AXA Investment Managers Private Limited,BOI AXA Tax Advantage Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,119351,ELSS,INF761K01884
119393,BOI AXA Investment Managers Private Limited,BOI AXA CONSERVATIVE HYBRID FUND,Direct,Growth,Open Ended,Debt Scheme,Medium to Long Duration Fund,119393,Medium to Long Duration Fund,INF761K01819
118702,Nippon Life India Asset Management Limited,Nippon India Low Duration Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,118702,Low Duration Fund,INF204K01G03
118709,Nippon Life India Asset Management Limited,Nippon India Low Duration Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,118709,Low Duration Fund,INF204K01ZU3
118876,Taurus Asset Management Company Limited,Taurus Ethical Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,118876,Sectoral/ Thematic,INF044D01CJ0
147816,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Direct,Growth,Open Ended,Debt Scheme,Medium Duration Fund,147816,Medium Duration Fund,INF209KB1Q15
119539,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Medium Term Plan,Direct,Growth,Open Ended,Debt Scheme,Medium Duration Fund,119539,Medium Duration Fund,INF209K01XA9
118617,Edelweiss Asset Management Limited,Edelweiss Large Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,118617,Large Cap Fund,INF754K01BW4
120722,ICICI Prudential Asset Management Company Limited,ICICI Prudential Focused Equity Fund,Direct,Growth,Open Ended,Equity Scheme,Focussed Fund,120722,Focussed Fund,INF109K018N2
118284,Canara Robeco Asset Management Company Limited,Canara Robeco Dynamic Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,118284,Dynamic Bond,INF760K01EC7
120692,ICICI Prudential Asset Management Company Limited,ICICI Prudential Corporate Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Corporate Bond Fund,120692,Corporate Bond Fund,INF109K016B1
120582,ICICI Prudential Asset Management Company Limited,ICICI Prudential Dynamic Bond Fund,Direct,Growth,Open Ended,Undefined,Income,120582,Income,INF109K017K0
118624,Edelweiss Asset Management Limited,Edelweiss Aggressive Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Aggressive Hybrid Fund,118624,Aggressive Hybrid Fund,INF754K01CE0
119410,Baroda Asset Management India Limited (formerly known as Baroda Pioneer Asset Management Co. Ltd.),Baroda Treasury Advantage Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,119410,Low Duration Fund,INF955L01BF0
120382,Sahara Asset Management Company Private Limited,Sahara Super 20 Fund,Direct,Growth,Open Ended,Undefined,Growth,120382,Growth,INF515L01AR9
112039,Quantum Asset Management Company Private Limited,Quantum Equity Fund of Funds,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,112039,FoF Domestic,INF082J01093
119526,Aditya Birla Sun Life AMC Limited,ADITYA BIRLA SUN LIFE ARBITRAGE FUND,Direct,Growth,Open Ended,Hybrid Scheme,Arbitrage Fund,119526,Arbitrage Fund,INF209K01VP1
120166,Kotak Mahindra Asset Management Company Limited,Kotak Standard Multicap Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,120166,Multi Cap Fund,INF174K01LS2
118557,Franklin Templeton Asset Management (India) Private Limited,Franklin Build India Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,118557,Sectoral/ Thematic,INF090I01JF5
120392,Invesco Asset Management (India) Private Limited,Invesco India Largecap Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,120392,Large Cap Fund,INF205K01LB0
120386,Sahara Asset Management Company Private Limited,Sahara Star Value Fund,Direct,Growth,Open Ended,Undefined,Growth,120386,Growth,INF515L01AU3
118615,Edelweiss Asset Management Limited,Edelweiss Balanced Advantage Fund,Direct,Growth,Open Ended,Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,118615,Dynamic Asset Allocation or Balanced Advantage,INF754K01BS2
120507,Invesco Asset Management (India) Private Limited,Invesco India Money Market Fund,Direct,Growth,Open Ended,Debt Scheme,Money Market Fund,120507,Money Market Fund,INF205K01RY9
119275,DSP Investment Managers Private Limited,DSP World Energy Fund,Direct,Growth,Open Ended,Other Scheme,FoF Overseas,119275,FoF Overseas,INF740K01PC5
118273,Canara Robeco Asset Management Company Limited,Canara Robeco Consumer Trends Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,118273,Sectoral/ Thematic,INF760K01DU1
120395,Invesco Asset Management (India) Private Limited,Invesco India PSU Equity Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,120395,Sectoral/ Thematic,INF205K01NG5
120389,Axis Asset Management Company Ltd.,Axis Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,120389,Liquid Fund,INF846K01CX4
120513,Axis Asset Management Company Ltd.,Axis Treasury Advantage Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,120513,Low Duration Fund,INF846K01EN1
120465,Axis Asset Management Company Ltd.,Axis Bluechip Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,120465,Large Cap Fund,INF846K01DP8
119279,DSP Investment Managers Private Limited,DSP World Mining Fund,Direct,Growth,Open Ended,Other Scheme,FoF Overseas,119279,FoF Overseas,INF740K01PF8
118554,Franklin Templeton Asset Management (India) Private Limited,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),Direct,Growth,Open Ended,Debt Scheme,Medium Duration Fund,118554,Medium Duration Fund,INF090I01JI9
120503,Axis Asset Management Company Ltd.,Axis Long Term Equity Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,120503,ELSS,INF846K01EW2
118486,IDFC Asset Management Company Limited,IDFC Asset Allocation Fund of Fund-Conservative Plan,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,118486,FoF Domestic,INF194K016A9
118485,IDFC Asset Management Company Limited,IDFC Asset Allocation Fund of Fund-Aggressive Plan,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,118485,FoF Domestic,INF194K012B6
120256,ICICI Prudential Asset Management Company Limited,ICICI Prudential Banking & PSU Debt Fund,Direct,Growth,Open Ended,Debt Scheme,Banking and PSU Fund,120256,Banking and PSU Fund,INF109K010A6
118491,IDFC Asset Management Company Limited,IDFC REGULAR SAVINGS FUND,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,118491,Conservative Hybrid Fund,INF194K015B9
120510,Axis Asset Management Company Ltd.,Axis Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,120510,Short Duration Fund,INF846K01EI1
119364,BOI AXA Investment Managers Private Limited,BOI AXA Manufacturing & Infrastructure Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,119364,Sectoral/ Thematic,INF761K01702
119164,Essel Finance AMC Limited,Essel Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,119164,Liquid Fund,INF959L01AT5
119186,Essel Finance AMC Limited,ESSEL ULTRA SHORT TERM FUND,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,119186,Ultra Short Duration Fund,INF959L01BC9
119844,L&T Investment Management Limited,L&T Triple Ace Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Corporate Bond Fund,119844,Corporate Bond Fund,INF917K01HN3
119849,L&T Investment Management Limited,L&T Ultra Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,119849,Ultra Short Duration Fund,INF917K01HS2
119425,L&T Investment Management Limited,L&T Gilt Fund,Direct,Growth,Open Ended,Debt Scheme,Gilt Fund,119425,Gilt Fund,INF917K01FI7
119790,L&T Investment Management Limited,L&T Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,119790,Liquid Fund,INF917K01HF9
119852,L&T Investment Management Limited,L&T Conservative Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,119852,Conservative Hybrid Fund,INF917K01GF1
119807,L&T Investment Management Limited,L&T Mid Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Mid Cap Fund,119807,Mid Cap Fund,INF917K01FZ1
119413,L&T Investment Management Limited,L&T Infrastructure Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,119413,Sectoral/ Thematic,INF917K01FW8
119786,L&T Investment Management Limited,L&T Credit Risk Fund,Direct,Growth,Open Ended,Debt Scheme,Credit Risk Fund,119786,Credit Risk Fund,INF917K01UH8
119635,Sundaram Asset Management Company Limited,Sundaram Debt Oriented Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,119635,Conservative Hybrid Fund,INF903J01OP6
118482,IDFC Asset Management Company Limited,IDFC Nifty Fund,Direct,Growth,Open Ended,Other Scheme,Index Funds,118482,Index Funds,INF194K012A8
119096,DSP Investment Managers Private Limited,DSP Focus Fund,Direct,Growth,Open Ended,Equity Scheme,Focussed Fund,119096,Focussed Fund,INF740K01OB0
119367,Baroda Asset Management India Limited (formerly known as Baroda Pioneer Asset Management Co. Ltd.),Baroda Large cap Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,119367,Large Cap Fund,INF955L01AJ4
118347,IDBI Asset Management Limited,IDBI NIFTY INDEX FUND,Direct,Growth,Open Ended,Other Scheme,Index Funds,118347,Index Funds,INF397L01AP6
119732,SBI Funds Management Private Limited,SBI PSU FUND,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,119732,Sectoral/ Thematic,INF200K01UY4
120480,Axis Asset Management Company Ltd.,Axis Regular Saver Fund,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,120480,Conservative Hybrid Fund,INF846K01EA8
118834,Mirae Asset Investment Managers (India) Pvt. Ltd.,MIRAE ASSET EMERGING BLUECHIP FUND,Direct,Growth,Open Ended,Equity Scheme,Large & Mid Cap Fund,118834,Large & Mid Cap Fund,INF769K01BI1
118794,Nippon Life India Asset Management Limited,Nippon India Equity Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Aggressive Hybrid Fund,118794,Aggressive Hybrid Fund,INF204K01B08
147689,Nippon Life India Asset Management Limited,Nippon India Equity Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Aggressive Hybrid Fund,147689,Aggressive Hybrid Fund,INF204KB16F3
118780,Nippon Life India Asset Management Limited,Nippon India Credit Risk Fund,Direct,Growth,Open Ended,Debt Scheme,Credit Risk Fund,118780,Credit Risk Fund,INF204K01A74
118881,Taurus Asset Management Company Limited,Taurus Nifty Index Fund,Direct,Growth,Open Ended,Other Scheme,Index Funds,118881,Index Funds,INF044D01CQ5
120684,ICICI Prudential Asset Management Company Limited,ICICI Prudential Nifty Next 50 Index Fund,Direct,Growth,Open Ended,Other Scheme,Index Funds,120684,Index Funds,INF109K01Y80
119156,Essel Finance AMC Limited,Essel Regular Savings Fund,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,119156,Conservative Hybrid Fund,INF959L01676
119400,Baroda Asset Management India Limited (formerly known as Baroda Pioneer Asset Management Co. Ltd.),Baroda Short Term Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,119400,Short Duration Fund,INF955L01BD5
119016,HDFC Asset Management Company Limited,HDFC Short Term  Debt Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,119016,Short Duration Fund,INF179K01YM7
120524,Axis Asset Management Company Ltd.,Axis Triple Advantage Fund,Direct,Growth,Open Ended,Hybrid Scheme,Multi Asset Allocation,120524,Multi Asset Allocation,INF846K01EV4
118987,HDFC Asset Management Company Limited,HDFC Corporate Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Corporate Bond Fund,118987,Corporate Bond Fund,INF179K01XD8
120762,UTI Asset Management Company Ltd,UTI - Dynamic Bond Fund.,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,120762,Dynamic Bond,INF789F01XD4
118345,IDBI Asset Management Limited,IDBI Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,118345,Liquid Fund,INF397L01AH3
119168,Essel Finance AMC Limited,Essel Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,119168,Short Duration Fund,INF959L01783
118777,Nippon Life India Asset Management Limited,Nippon India Small Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Small Cap Fund,118777,Small Cap Fund,INF204K01J83
118778,Nippon Life India Asset Management Limited,Nippon India Small Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Small Cap Fund,118778,Small Cap Fund,INF204K01K15
118269,Canara Robeco Asset Management Company Limited,Canara Robeco Bluechip Equity Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,118269,Large Cap Fund,INF760K01FR2
118348,IDBI Asset Management Limited,IDBI Nifty Junior Index Fund,Direct,Growth,Open Ended,Other Scheme,Index Funds,118348,Index Funds,INF397L01AW2
118350,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,118350,Ultra Short Duration Fund,INF397L01AV4
118785,Nippon Life India Asset Management Limited,Nippon India Index Fund - Sensex Plan,Direct,Growth,Open Ended,Other Scheme,Index Funds,118785,Index Funds,INF204K01K56
118791,Nippon Life India Asset Management Limited,Nippon India Index Fund - Sensex Plan,Direct,Growth,Open Ended,Other Scheme,Index Funds,118791,Index Funds,INF204K01K80
118741,Nippon Life India Asset Management Limited,Nippon India Index Fund - Nifty Plan,Direct,Growth,Open Ended,Other Scheme,Index Funds,118741,Index Funds,INF204K01H36
118742,Nippon Life India Asset Management Limited,Nippon India Index Fund - Nifty Plan,Direct,Growth,Open Ended,Other Scheme,Index Funds,118742,Index Funds,INF204K01H02
119392,Baroda Asset Management India Limited (formerly known as Baroda Pioneer Asset Management Co. Ltd.),Baroda Mid-cap Fund,Direct,Growth,Open Ended,Equity Scheme,Mid Cap Fund,119392,Mid Cap Fund,INF955L01AV9
118585,Nippon Life India Asset Management Limited,Nippon India Arbitrage Fund,Direct,Growth,Open Ended,Hybrid Scheme,Arbitrage Fund,118585,Arbitrage Fund,INF204K01XZ7
119988,BNP Paribas Asset Management India Private Limited,BNP PARIBAS MULTI CAP Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,119988,Multi Cap Fund,INF251K01HK3
120147,BNP Paribas Asset Management India Private Limited,BNP Paribas Long Term Equity Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,120147,ELSS,INF251K01HF3
120008,BNP Paribas Asset Management India Private Limited,BNP PARIBAS LOW DURATION Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,120008,Low Duration Fund,INF251K01GJ7
119992,BNP Paribas Asset Management India Private Limited,BNP PARIBAS Flexi Debt Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,119992,Dynamic Bond,INF251K01GW0
119893,BNP Paribas Asset Management India Private Limited,BNP PARIBAS LARGE CAP FUND,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,119893,Large Cap Fund,INF251K01HN7
120131,BNP Paribas Asset Management India Private Limited,BNP PARIBAS Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,120131,Short Duration Fund,INF251K01GC2
120082,BNP Paribas Asset Management India Private Limited,BNP PARIBAS CONSERVATIVE HYBRID FUND,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,120082,Conservative Hybrid Fund,INF251K01HR8
120002,BNP Paribas Asset Management India Private Limited,BNP Paribas Mid Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Mid Cap Fund,120002,Mid Cap Fund,INF251K01HQ0
130479,BNP Paribas Asset Management India Private Limited,BNP PARIBAS LIQUID Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,130479,Liquid Fund,INF251K01NO3
119984,BNP Paribas Asset Management India Private Limited,BNP PARIBAS CORPORATE BOND FUND,Direct,Growth,Open Ended,Debt Scheme,Corporate Bond Fund,119984,Corporate Bond Fund,INF251K01GP4
119431,L&T Investment Management Limited,L&T Money Market Fund,Direct,Growth,Open Ended,Debt Scheme,Money Market Fund,119431,Money Market Fund,INF917K01FE6
120711,ICICI Prudential Asset Management Company Limited,ICICI Prudential Credit Risk Fund,Direct,Growth,Open Ended,Debt Scheme,Credit Risk Fund,120711,Credit Risk Fund,INF109K01V00
119482,Principal Asset Management Pvt. Ltd.,Principal Balanced Advantage Fund,Direct,Growth,Open Ended,Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,119482,Dynamic Asset Allocation or Balanced Advantage,INF173K01FI7
120541,Invesco Asset Management (India) Private Limited,Invesco India Ultra Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,120541,Ultra Short Duration Fund,INF205K01TH0
120152,Kotak Mahindra Asset Management Company Limited,Kotak Bluechip Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,120152,Large Cap Fund,INF174K01KW6
118469,IDFC Asset Management Company Limited,IDFC Infrastructure Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,118469,Sectoral/ Thematic,INF194K01X46
120505,Axis Asset Management Company Ltd.,Axis Midcap Fund,Direct,Growth,Open Ended,Equity Scheme,Mid Cap Fund,120505,Mid Cap Fund,INF846K01EH3
118663,Nippon Life India Asset Management Limited,Nippon India Gold Savings Fund,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,118663,Gold Fund,INF204K01YC4
118452,IDBI Asset Management Limited,IDBI Equity Savings Fund,Direct,Growth,Open Ended,Hybrid Scheme,Equity Savings,118452,Equity Savings,INF397L01AZ5
119781,Kotak Mahindra Asset Management Company Limited,Kotak Gold Fund,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,119781,Gold Fund,INF174K01MP6
119176,Essel Finance AMC Limited,Essel 3 in 1 Fund,Direct,Growth,Open Ended,Hybrid Scheme,Multi Asset Allocation,119176,Multi Asset Allocation,INF959L01544
120154,Kotak Mahindra Asset Management Company Limited,Kotak Debt Hybrid Fund,Direct,Growth,Open Ended,Hybrid Scheme,Conservative Hybrid Fund,120154,Conservative Hybrid Fund,INF174K01JZ1
118837,Mirae Asset Investment Managers (India) Pvt. Ltd.,Mirae Asset Great Consumer Fund,Direct,Growth,Open Ended,Equity Scheme,Sectoral/ Thematic,118837,Sectoral/ Thematic,INF769K01BL5
118349,IDBI Asset Management Limited,IDBI Short Term Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,118349,Short Duration Fund,INF397L01BG3
120451,Axis Asset Management Company Ltd.,Axis Dynamic Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,120451,Dynamic Bond,INF846K01DI3
118320,Canara Robeco Asset Management Company Limited,Canara Robeco Short Duration Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,118320,Short Duration Fund,INF760K01DX5
120676,ICICI Prudential Asset Management Company Limited,ICICI Prudential Ultra Short term Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,120676,Ultra Short Duration Fund,INF109K01T04
120035,HSBC Asset Management (India) Private Ltd.,HSBC Brazil Fund,Direct,Growth,Open Ended,Other Scheme,FoF Overseas,120035,FoF Overseas - BR,INF336L01BY4
115132,Quantum Asset Management Company Private Limited,Quantum Gold Savings Fund,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,115132,Gold Fund,INF082J01150
119572,Sundaram Asset Management Company Limited,Sundaram Multi Asset Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,119572,Multi Cap Fund,INF903J01NQ6
119292,Union Asset Management Company Private Limited,Union Multi Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,119292,Multi Cap Fund,INF582M01633
119303,Union Asset Management Company Private Limited,Union Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,119303,Liquid Fund,INF582M01674
119788,SBI Funds Management Private Limited,SBI GOLD FUND,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,119788,Gold Fund,INF200K01RP8
119148,Essel Finance AMC Limited,Essel Large Cap Equity Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,119148,Large Cap Fund,INF959L01593
120685,ICICI Prudential Asset Management Company Limited,ICICI Prudential Regular Gold Savings Fund (FOF),Direct,Growth,Open Ended,Other Scheme,FoF Domestic,120685,Gold Fund,INF109K01U92
119271,DSP Investment Managers Private Limited,DSP World Agriculture Fund,Direct,Growth,Open Ended,Other Scheme,FoF Overseas,119271,FoF Overseas,INF740K01OE4
119802,L&T Investment Management Limited,L&T Equity Savings Fund,Direct,Growth,Open Ended,Hybrid Scheme,Equity Savings,119802,Equity Savings,INF917K01GE4
120473,Axis Asset Management Company Ltd.,Axis Gold Fund,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,120473,Gold Fund,INF846K01DS2
119135,Indiabulls Asset Management Company Ltd.,Indiabulls Liquid Fund,Direct,Growth,Open Ended,Debt Scheme,Liquid Fund,119135,Liquid Fund,INF666M01451
119307,Union Asset Management Company Private Limited,Union Long Term Equity Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,119307,ELSS,INF582M01765
120531,Invesco Asset Management (India) Private Limited,Invesco India Gold Fund,Direct,Growth,Open Ended,Other Scheme,FoF Domestic,120531,Gold Fund,INF205K01NJ9
118553,Franklin Templeton Asset Management (India) Private Limited,Franklin India Credit Risk Fund (No. of segregated portfolios-3),Direct,Growth,Open Ended,Debt Scheme,Credit Risk Fund,118553,Credit Risk Fund,INF090I01JL3
119856,L&T Investment Management Limited,L&T Short Term Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Short Duration Fund,119856,Short Duration Fund,INF917K01IQ4
119143,Indiabulls Asset Management Company Ltd.,Indiabulls Ultra Short Term Fund,Direct,Growth,Open Ended,Debt Scheme,Ultra Short Duration Fund,119143,Ultra Short Duration Fund,INF666M01535
120447,Axis Asset Management Company Ltd.,Axis Gilt Fund,Direct,Growth,Open Ended,Debt Scheme,Gilt Fund,120447,Gilt Fund,INF846K01DD4
120084,PGIM India Asset Management Private Limited,PGIM India Dynamic Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,120084,Dynamic Bond,INF663L01AD7
